ship_id,hour,avg_engine_rpm,max_engine_rpm,avg_coolant_temp,max_coolant_temp,stddev_coolant_temp,avg_vibration,max_vibration,avg_fuel_flow,avg_hvac_pressure,anomaly_events,anomaly_rate,label
MSC-BELLISSIMA,2026-06-13 12:27:10.520848,1820.3525617964115,1842.119290041899,77.46,78.81,1.741,0.777,1.199,12.222,4.219,0,0.0,0
MSC-BELLISSIMA,2026-06-13 13:27:10.520848,1758.133229107885,1838.895657999749,76.6,78.9,0.422,0.763,0.886,12.258,4.263,0,0.0,0
MSC-BELLISSIMA,2026-06-13 14:27:10.520848,1822.8865916033342,1873.766494332963,78.19,81.77,0.912,0.764,0.957,12.125,4.147,0,0.0,0
MSC-BELLISSIMA,2026-06-13 15:27:10.520848,1758.4240014921058,1864.5036390209868,77.4,79.2,0.901,0.813,0.963,12.805,3.963,0,0.0,0
MSC-BELLISSIMA,2026-06-13 16:27:10.520848,1778.2539289305423,1816.8059059413413,79.01,81.29,0.743,0.794,1.163,12.78,4.232,0,0.0,0
MSC-BELLISSIMA,2026-06-13 17:27:10.520848,1771.3012603764885,1839.9762224251328,81.15,83.89,0.987,0.727,1.186,12.396,4.207,0,0.0,0
MSC-BELLISSIMA,2026-06-13 18:27:10.520848,1791.3787216070332,1866.0811103150645,79.01,80.93,0.779,0.831,1.287,13.054,4.183,0,0.0,0
MSC-BELLISSIMA,2026-06-13 19:27:10.520848,1807.1882805064524,1870.881418145091,77.48,81.45,0.871,0.744,1.049,12.063,4.151,0,0.0,0
MSC-BELLISSIMA,2026-06-13 20:27:10.520848,1794.0751593348962,1871.1810172273267,76.94,78.58,1.105,0.88,1.07,12.752,4.197,0,0.0,0
MSC-BELLISSIMA,2026-06-13 21:27:10.520848,1777.0449784878022,1801.271665538438,76.5,78.33,0.637,0.792,1.067,12.838,4.172,0,0.0,0
MSC-BELLISSIMA,2026-06-13 22:27:10.520848,1812.7614449856378,1868.433868664633,78.69,79.86,0.977,0.785,1.018,12.584,4.313,0,0.0,0
MSC-BELLISSIMA,2026-06-13 23:27:10.520848,1792.2913941360807,1862.0572069030297,78.48,79.58,0.846,0.833,1.184,12.579,4.003,0,0.0,0
MSC-BELLISSIMA,2026-06-14 00:27:10.520848,1824.027816915402,1841.9855362236665,78.57,79.71,0.595,0.81,1.192,12.48,4.139,0,0.0,0
MSC-BELLISSIMA,2026-06-14 01:27:10.520848,1775.6091652305117,1805.8363163019783,78.05,81.61,0.911,0.752,1.132,12.544,4.22,0,0.0,0
MSC-BELLISSIMA,2026-06-14 02:27:10.520848,1812.1668398518186,1840.987070793966,76.64,78.89,1.237,0.808,0.995,12.637,4.131,0,0.0,0
MSC-BELLISSIMA,2026-06-14 03:27:10.520848,1813.150064540007,1873.5253488876263,77.4,80.05,1.14,0.814,1.182,12.768,4.245,0,0.0,0
MSC-BELLISSIMA,2026-06-14 04:27:10.520848,1832.4693701130086,1832.3407430795683,77.11,81.02,0.885,0.8,0.937,12.58,4.09,0,0.0,0
MSC-BELLISSIMA,2026-06-14 05:27:10.520848,1766.1819590679847,1846.5956153706695,77.34,80.27,0.54,0.785,1.168,12.088,4.259,0,0.0,0
MSC-BELLISSIMA,2026-06-14 06:27:10.520848,1780.309113243168,1838.3873182773898,76.76,77.9,1.056,0.737,1.147,12.944,4.232,0,0.0,0
MSC-BELLISSIMA,2026-06-14 07:27:10.520848,1796.6017310760324,1898.4657516315801,78.99,82.0,0.707,0.732,1.083,12.56,3.984,0,0.0,0
MSC-BELLISSIMA,2026-06-14 08:27:10.520848,1773.4659307721897,1844.8303630989428,76.73,78.54,0.263,0.8,1.146,11.97,4.241,0,0.0,0
MSC-BELLISSIMA,2026-06-14 09:27:10.520848,1791.5840944178603,1863.8747158220513,77.23,78.41,1.07,0.938,1.319,12.615,4.285,0,0.0,0
MSC-BELLISSIMA,2026-06-14 10:27:10.520848,1816.2234050215384,1850.7090216303552,75.68,79.38,1.342,0.764,0.966,12.007,4.232,0,0.0,0
MSC-BELLISSIMA,2026-06-14 11:27:10.520848,1807.1629332828402,1866.4482411090826,76.64,78.48,0.752,0.858,1.189,12.424,4.139,0,0.0,0
MSC-BELLISSIMA,2026-06-14 12:27:10.520848,1778.1502642413086,1838.7803609238633,76.68,78.88,0.951,0.865,1.008,12.584,4.044,0,0.0,0
MSC-BELLISSIMA,2026-06-14 13:27:10.520848,1765.7657372606784,1891.033241166837,78.56,79.64,0.797,0.805,1.097,12.567,4.163,0,0.0,0
MSC-BELLISSIMA,2026-06-14 14:27:10.520848,1791.5877124270392,1855.9010010772342,76.53,78.22,1.642,0.834,1.296,12.498,4.39,0,0.0,0
MSC-BELLISSIMA,2026-06-14 15:27:10.520848,1831.482595428274,1886.700458698449,77.37,78.79,1.469,0.798,1.002,12.322,4.387,0,0.0,0
MSC-BELLISSIMA,2026-06-14 16:27:10.520848,1799.7620188663636,1867.1424226202296,77.11,79.28,1.126,0.817,1.03,12.114,4.174,0,0.0,0
MSC-BELLISSIMA,2026-06-14 17:27:10.520848,1809.6797030783384,1892.6116286374265,76.78,77.95,0.814,0.877,1.08,12.487,4.208,0,0.0,0
MSC-BELLISSIMA,2026-06-14 18:27:10.520848,1802.7571380070706,1834.1405003129914,78.29,79.8,1.138,0.819,1.034,13.211,4.105,0,0.0,0
MSC-BELLISSIMA,2026-06-14 19:27:10.520848,1762.3843847980936,1848.3920091643186,76.3,79.5,0.767,0.762,1.135,12.321,4.093,0,0.0,0
MSC-BELLISSIMA,2026-06-14 20:27:10.520848,1801.6103599073758,1895.3240787764996,76.58,79.16,1.239,0.807,1.195,12.874,4.008,0,0.0,0
MSC-BELLISSIMA,2026-06-14 21:27:10.520848,1842.5419493655907,1828.1441033082242,79.05,81.18,1.719,0.742,1.02,12.743,4.316,0,0.0,0
MSC-BELLISSIMA,2026-06-14 22:27:10.520848,1814.5488661363938,1884.2475983865952,77.45,80.94,0.901,0.825,1.086,12.291,4.223,0,0.0,0
MSC-BELLISSIMA,2026-06-14 23:27:10.520848,1769.195210413763,1874.4489815924544,79.28,81.6,0.655,0.86,1.028,12.498,4.134,0,0.0,0
MSC-BELLISSIMA,2026-06-15 00:27:10.520848,1836.5136807790868,1859.4298935674751,78.42,81.0,1.07,0.825,1.218,12.267,4.141,0,0.0,0
MSC-BELLISSIMA,2026-06-15 01:27:10.520848,1813.564641908379,1822.6108481636531,78.09,79.96,1.153,0.715,0.871,12.847,4.295,0,0.0,0
MSC-BELLISSIMA,2026-06-15 02:27:10.520848,1758.7588064849956,1880.5806613522393,76.24,80.1,0.915,0.712,0.815,12.5,4.001,0,0.0,0
MSC-BELLISSIMA,2026-06-15 03:27:10.520848,1792.6105751229225,1792.3211665422782,77.17,80.93,0.91,0.836,1.066,12.627,4.336,0,0.0,0
MSC-BELLISSIMA,2026-06-15 04:27:10.520848,1775.8600637479688,1870.3573432081876,78.17,80.13,1.591,0.804,1.279,12.689,4.062,0,0.0,0
MSC-BELLISSIMA,2026-06-15 05:27:10.520848,1779.4452208479936,1900.1898245981874,76.28,77.39,1.055,0.778,1.075,12.604,4.079,0,0.0,0
MSC-BELLISSIMA,2026-06-15 06:27:10.520848,1745.8361956587291,1898.0349998066329,75.28,76.56,1.005,0.75,1.142,12.527,4.175,0,0.0,0
MSC-BELLISSIMA,2026-06-15 07:27:10.520848,1809.0335796603279,1798.5579531971744,80.66,82.38,1.113,0.816,1.113,12.814,4.312,0,0.0,0
MSC-BELLISSIMA,2026-06-15 08:27:10.520848,1780.4022188693316,1826.4329283669417,78.41,82.33,0.854,0.82,1.006,11.979,4.245,0,0.0,0
MSC-BELLISSIMA,2026-06-15 09:27:10.520848,1808.9200488682256,1861.0128747830297,85.69,87.92,0.919,1.526,1.823,12.43,4.109,0,0.0,0
MSC-BELLISSIMA,2026-06-15 10:27:10.520848,1790.9601457119277,1820.7508738502456,88.82,92.13,1.059,1.775,2.057,12.335,4.453,1,1.0,1
MSC-BELLISSIMA,2026-06-15 11:27:10.520848,1805.3085365117684,1855.0304466699886,88.93,91.0,1.078,1.88,2.234,12.403,4.251,1,1.0,1
MSC-BELLISSIMA,2026-06-15 12:27:10.520848,1817.281049705329,1889.7816220654838,93.27,96.96,0.888,2.135,2.531,12.652,4.144,1,1.0,1
MSC-BELLISSIMA,2026-06-15 13:27:10.520848,1815.5175890737592,1869.585827063474,94.35,96.4,0.388,2.392,2.648,12.622,4.25,1,1.0,1
MSC-BELLISSIMA,2026-06-15 14:27:10.520848,1805.6630443249526,1909.937937972428,78.38,80.58,1.116,0.799,1.134,12.296,4.237,0,0.0,0
MSC-BELLISSIMA,2026-06-15 15:27:10.520848,1813.405300489889,1822.1736380178381,78.55,80.22,0.753,0.783,0.923,12.59,4.238,0,0.0,0
MSC-BELLISSIMA,2026-06-15 16:27:10.520848,1819.7282449145073,1843.3632392578272,76.2,80.07,1.052,0.785,1.088,12.168,4.346,0,0.0,0
MSC-BELLISSIMA,2026-06-15 17:27:10.520848,1801.6530645701682,1899.1772038540116,76.7,80.31,1.475,0.824,1.028,12.608,4.1,0,0.0,0
MSC-BELLISSIMA,2026-06-15 18:27:10.520848,1766.0683568070654,1832.4008693396836,79.75,82.92,1.098,0.901,1.012,12.24,4.354,0,0.0,0
MSC-BELLISSIMA,2026-06-15 19:27:10.520848,1847.9192342759222,1860.799407216271,79.31,80.61,1.618,0.772,1.154,12.537,4.285,0,0.0,0
MSC-BELLISSIMA,2026-06-15 20:27:10.520848,1819.4121154785669,1822.3000200789797,78.3,80.83,1.154,0.757,0.916,12.954,4.328,0,0.0,0
MSC-BELLISSIMA,2026-06-15 21:27:10.520848,1790.827171103413,1836.0447948020794,78.22,80.7,0.94,0.944,1.402,12.707,4.407,0,0.0,0
MSC-BELLISSIMA,2026-06-15 22:27:10.520848,1810.3673174057026,1853.1127983962124,78.21,81.58,1.013,0.778,0.88,12.296,4.211,0,0.0,0
MSC-BELLISSIMA,2026-06-15 23:27:10.520848,1842.8625053197786,1875.1865419626845,78.86,80.36,0.774,0.761,1.064,12.175,4.302,0,0.0,0
MSC-BELLISSIMA,2026-06-16 00:27:10.520848,1789.8009558237443,1834.1854571705846,76.82,80.1,1.531,0.793,1.107,12.902,4.049,0,0.0,0
MSC-BELLISSIMA,2026-06-16 01:27:10.520848,1788.498200887555,1878.7272469519746,76.63,79.22,0.807,0.792,0.982,12.467,4.189,0,0.0,0
MSC-BELLISSIMA,2026-06-16 02:27:10.520848,1773.3975003919838,1891.085578007278,80.64,83.61,1.026,0.857,1.028,12.734,4.269,0,0.0,0
MSC-BELLISSIMA,2026-06-16 03:27:10.520848,1810.5370800545666,1830.4852581266782,76.27,79.7,0.876,0.818,0.959,12.273,4.243,0,0.0,0
MSC-BELLISSIMA,2026-06-16 04:27:10.520848,1794.379040576725,1842.132745719815,77.15,80.14,1.05,0.82,0.978,12.651,4.202,0,0.0,0
MSC-BELLISSIMA,2026-06-16 05:27:10.520848,1847.7887847057984,1906.5411204390666,78.21,81.42,0.362,0.769,1.205,12.286,4.096,0,0.0,0
MSC-BELLISSIMA,2026-06-16 06:27:10.520848,1816.9513587255535,1819.301297819833,79.89,83.01,1.542,0.825,1.179,12.064,4.13,0,0.0,0
MSC-BELLISSIMA,2026-06-16 07:27:10.520848,1855.8760892653493,1799.2983870598057,77.59,80.75,1.15,0.792,1.226,12.103,4.131,0,0.0,0
MSC-BELLISSIMA,2026-06-16 08:27:10.520848,1803.756044916338,1831.2873785096679,78.6,81.92,1.159,0.786,1.129,12.788,4.22,0,0.0,0
MSC-BELLISSIMA,2026-06-16 09:27:10.520848,1740.8999101278648,1828.525716373147,81.51,84.89,0.607,0.815,1.077,12.511,4.283,0,0.0,0
MSC-BELLISSIMA,2026-06-16 10:27:10.520848,1790.13461386543,1818.2988000479972,78.2,81.31,1.035,0.721,1.082,12.52,4.2,0,0.0,0
MSC-BELLISSIMA,2026-06-16 11:27:10.520848,1809.059950787523,1880.888043337418,78.16,79.94,1.3,0.783,1.221,12.672,4.078,0,0.0,0
MSC-BELLISSIMA,2026-06-16 12:27:10.520848,1786.2776449301557,1799.3685871741075,77.9,79.24,0.838,0.751,1.16,12.459,4.122,0,0.0,0
MSC-BELLISSIMA,2026-06-16 13:27:10.520848,1799.9718432876966,1846.1993246305847,80.26,82.3,0.082,0.772,1.037,12.827,4.189,0,0.0,0
MSC-BELLISSIMA,2026-06-16 14:27:10.520848,1761.2738834607248,1849.9020873388324,78.71,81.52,1.487,0.746,0.852,12.645,4.244,0,0.0,0
MSC-BELLISSIMA,2026-06-16 15:27:10.520848,1792.6151599470586,1851.163076220627,77.31,80.61,0.7,0.764,0.903,12.367,4.276,0,0.0,0
MSC-BELLISSIMA,2026-06-16 16:27:10.520848,1836.1757210001222,1871.893906022378,77.78,79.78,1.25,0.795,0.984,12.662,3.944,0,0.0,0
MSC-BELLISSIMA,2026-06-16 17:27:10.520848,1816.8183509077219,1881.2390709734534,79.92,81.39,1.283,0.856,1.237,12.203,4.244,0,0.0,0
MSC-BELLISSIMA,2026-06-16 18:27:10.520848,1813.1409005916885,1856.7110397334336,77.54,80.48,0.712,0.753,0.987,12.265,4.131,0,0.0,0
MSC-BELLISSIMA,2026-06-16 19:27:10.520848,1817.595043944277,1881.2472154601198,78.68,80.52,1.29,0.771,0.891,12.157,4.299,0,0.0,0
MSC-BELLISSIMA,2026-06-16 20:27:10.520848,1815.207813237172,1882.01415242838,77.45,80.41,1.021,0.813,0.924,12.782,4.133,0,0.0,0
MSC-BELLISSIMA,2026-06-16 21:27:10.520848,1790.9508477044362,1882.6209523283244,76.55,80.33,1.044,0.852,1.03,12.133,4.439,0,0.0,0
MSC-BELLISSIMA,2026-06-16 22:27:10.520848,1850.895936115099,1875.6409917571657,78.52,81.83,1.306,0.793,1.093,12.261,4.309,0,0.0,0
MSC-BELLISSIMA,2026-06-16 23:27:10.520848,1775.7086540808561,1849.3986979316917,76.55,80.53,1.029,0.722,0.861,12.401,4.316,0,0.0,0
MSC-BELLISSIMA,2026-06-17 00:27:10.520848,1803.0620987842187,1882.5072799363452,77.72,80.51,1.146,0.789,0.948,12.282,4.382,0,0.0,0
MSC-BELLISSIMA,2026-06-17 01:27:10.520848,1764.0130779254316,1850.0688130273993,79.42,81.59,0.831,0.823,1.202,13.106,4.407,0,0.0,0
MSC-BELLISSIMA,2026-06-17 02:27:10.520848,1764.507682555409,1838.5600593561594,79.34,82.62,1.527,0.869,1.305,12.486,4.232,0,0.0,0
MSC-BELLISSIMA,2026-06-17 03:27:10.520848,1781.316042390556,1841.3164922727135,80.73,82.41,1.123,0.864,1.13,12.31,4.305,0,0.0,0
MSC-BELLISSIMA,2026-06-17 04:27:10.520848,1808.339067352486,1855.1984655848084,78.79,80.29,0.574,0.76,0.914,11.953,4.36,0,0.0,0
MSC-BELLISSIMA,2026-06-17 05:27:10.520848,1758.1774039666313,1781.628475252771,76.97,79.36,1.341,0.784,1.103,12.989,4.264,0,0.0,0
MSC-BELLISSIMA,2026-06-17 06:27:10.520848,1778.44386727136,1901.3791195906713,85.67,87.09,0.814,1.51,1.732,12.863,4.272,0,0.0,0
MSC-BELLISSIMA,2026-06-17 07:27:10.520848,1767.8007250961275,1833.6261215429206,87.67,90.67,1.542,1.695,2.154,12.28,4.342,1,1.0,1
MSC-BELLISSIMA,2026-06-17 08:27:10.520848,1811.2564553123045,1802.6743334496205,91.48,93.06,0.605,1.975,2.471,12.845,4.247,1,1.0,1
MSC-BELLISSIMA,2026-06-17 09:27:10.520848,1772.2912824484556,1854.9143726112777,90.78,93.86,0.782,2.232,2.639,12.44,4.096,1,1.0,1
MSC-BELLISSIMA,2026-06-17 10:27:10.520848,1786.1356805261485,1845.1878310931068,98.3,101.16,0.682,2.316,2.464,12.847,4.321,1,1.0,1
MSC-BELLISSIMA,2026-06-17 11:27:10.520848,1765.8480186987385,1886.1439811162693,82.07,83.5,0.76,1.227,1.595,12.411,4.379,0,0.0,0
MSC-BELLISSIMA,2026-06-17 12:27:10.520848,1802.7525459847734,1880.4331530249178,87.55,90.46,0.926,1.442,1.566,12.888,4.011,1,1.0,1
MSC-BELLISSIMA,2026-06-17 13:27:10.520848,1791.9492592357517,1887.51964398522,86.63,90.29,1.28,1.651,1.898,12.387,4.131,1,1.0,1
MSC-BELLISSIMA,2026-06-17 14:27:10.520848,1837.7658538349049,1867.9400857394298,92.54,94.83,1.456,1.966,2.091,12.794,4.317,1,1.0,1
MSC-BELLISSIMA,2026-06-17 15:27:10.520848,1791.605751510055,1824.7806469736067,93.47,95.29,1.059,2.173,2.615,12.653,4.183,1,1.0,1
MSC-GRANDIOSA,2026-05-18 16:27:10.533259,1830.737601034175,1841.8505349849888,77.91,81.18,1.513,0.794,1.063,12.355,4.339,0,0.0,0
MSC-GRANDIOSA,2026-05-18 17:27:10.533259,1749.097849262991,1896.279163434721,79.15,82.36,0.819,0.855,1.185,12.548,4.315,0,0.0,0
MSC-GRANDIOSA,2026-05-18 18:27:10.533259,1796.4193149211283,1843.6500415532626,78.84,81.24,1.152,0.899,1.196,12.665,4.214,0,0.0,0
MSC-GRANDIOSA,2026-05-18 19:27:10.533259,1832.3042689261645,1831.8287032683104,77.97,79.53,0.957,0.795,0.976,12.857,4.282,0,0.0,0
MSC-GRANDIOSA,2026-05-18 20:27:10.533259,1862.6235647037613,1907.8041266997996,77.0,78.22,0.953,0.85,1.172,12.692,4.099,0,0.0,0
MSC-GRANDIOSA,2026-05-18 21:27:10.533259,1796.076157543966,1861.775442040007,76.6,79.42,1.074,0.846,0.982,12.764,4.086,0,0.0,0
MSC-GRANDIOSA,2026-05-18 22:27:10.533259,1846.9127694729011,1896.240937086399,77.6,81.39,1.327,0.831,1.054,13.097,4.053,0,0.0,0
MSC-GRANDIOSA,2026-05-18 23:27:10.533259,1795.082491783709,1843.1185851482785,79.22,82.83,1.32,0.82,1.037,12.468,4.284,0,0.0,0
MSC-GRANDIOSA,2026-05-19 00:27:10.533259,1817.338447415614,1792.4706271789807,79.85,81.14,1.182,0.701,0.836,12.382,4.186,0,0.0,0
MSC-GRANDIOSA,2026-05-19 01:27:10.533259,1818.4983723945059,1834.2252384590652,81.7,85.11,0.622,0.872,1.246,12.473,4.244,0,0.0,0
MSC-GRANDIOSA,2026-05-19 02:27:10.533259,1793.0254022384652,1831.8079914066561,76.98,79.15,1.077,0.721,0.921,12.312,4.167,0,0.0,0
MSC-GRANDIOSA,2026-05-19 03:27:10.533259,1820.6666548647622,1855.9447105247214,78.67,82.55,0.617,0.815,0.976,12.366,3.976,0,0.0,0
MSC-GRANDIOSA,2026-05-19 04:27:10.533259,1828.5868034602076,1838.489394610093,78.03,81.62,1.34,0.769,1.231,12.802,4.293,0,0.0,0
MSC-GRANDIOSA,2026-05-19 05:27:10.533259,1769.1329961810236,1887.824877314687,77.54,79.39,0.578,0.835,1.201,12.479,4.165,0,0.0,0
MSC-GRANDIOSA,2026-05-19 06:27:10.533259,1810.1514436557366,1777.9719577093254,76.86,79.93,0.945,0.812,1.148,12.368,4.163,0,0.0,0
MSC-GRANDIOSA,2026-05-19 07:27:10.533259,1820.1467347792252,1822.460434802305,78.52,81.54,0.842,0.732,0.978,12.537,4.309,0,0.0,0
MSC-GRANDIOSA,2026-05-19 08:27:10.533259,1820.526438058698,1921.5533430177152,79.06,81.96,1.244,0.776,0.971,13.199,4.014,0,0.0,0
MSC-GRANDIOSA,2026-05-19 09:27:10.533259,1817.0737920928661,1933.7493227761795,78.22,81.84,1.238,0.979,1.319,12.895,4.166,0,0.0,0
MSC-GRANDIOSA,2026-05-19 10:27:10.533259,1820.8186632346794,1871.0157739387992,77.7,80.28,1.326,0.871,1.367,12.267,4.086,0,0.0,0
MSC-GRANDIOSA,2026-05-19 11:27:10.533259,1765.9772062879597,1834.004913651104,77.53,79.45,0.552,0.764,1.04,12.131,4.206,0,0.0,0
MSC-GRANDIOSA,2026-05-19 12:27:10.533259,1797.8811953123968,1839.5802150722325,80.78,84.49,1.051,0.776,1.269,12.665,4.167,0,0.0,0
MSC-GRANDIOSA,2026-05-19 13:27:10.533259,1789.2555526195783,1896.7198110598738,78.36,80.75,1.213,0.769,1.058,12.45,4.196,0,0.0,0
MSC-GRANDIOSA,2026-05-19 14:27:10.533259,1788.5002024155292,1829.1873074313594,80.92,82.77,0.94,1.046,1.368,12.784,4.179,0,0.0,0
MSC-GRANDIOSA,2026-05-19 15:27:10.533259,1786.0589276418657,1834.821239226918,84.36,85.81,1.096,1.288,1.564,12.611,4.02,0,0.0,0
MSC-GRANDIOSA,2026-05-19 16:27:10.533259,1828.6045021612385,1829.378395986876,85.86,88.21,1.391,1.494,1.756,12.025,4.11,0,0.0,0
MSC-GRANDIOSA,2026-05-19 17:27:10.533259,1820.075862940005,1872.9037757224028,85.15,86.64,1.098,1.697,2.068,12.695,4.144,1,1.0,1
MSC-GRANDIOSA,2026-05-19 18:27:10.533259,1788.5730017844824,1852.584655066123,89.33,93.07,0.693,1.921,2.301,12.464,4.343,1,1.0,1
MSC-GRANDIOSA,2026-05-19 19:27:10.533259,1796.3384458618827,1828.3765354567915,92.9,95.86,1.403,2.149,2.574,12.234,4.29,1,1.0,1
MSC-GRANDIOSA,2026-05-19 20:27:10.533259,1880.6041775170286,1812.4168472176152,96.15,98.01,1.072,2.318,2.593,12.179,4.055,1,1.0,1
MSC-GRANDIOSA,2026-05-19 21:27:10.533259,1774.80195364889,1886.4431221942048,79.55,82.6,0.965,0.772,1.153,12.659,4.248,0,0.0,0
MSC-GRANDIOSA,2026-05-19 22:27:10.533259,1801.8774944714362,1831.9855773225893,78.81,80.21,1.169,0.778,0.959,12.723,4.275,0,0.0,0
MSC-GRANDIOSA,2026-05-19 23:27:10.533259,1796.925699376201,1800.9894741131195,78.8,80.4,0.913,0.801,1.25,12.786,4.03,0,0.0,0
MSC-GRANDIOSA,2026-05-20 00:27:10.533259,1769.5770810675792,1876.37302863463,77.11,79.22,0.817,0.777,0.942,12.389,4.262,0,0.0,0
MSC-GRANDIOSA,2026-05-20 01:27:10.533259,1793.6490432896378,1804.9357088284041,79.51,80.82,0.952,0.741,0.941,12.634,4.168,0,0.0,0
MSC-GRANDIOSA,2026-05-20 02:27:10.533259,1813.7686001700247,1805.2319701541192,79.98,82.73,0.85,0.865,1.348,11.85,4.066,0,0.0,0
MSC-GRANDIOSA,2026-05-20 03:27:10.533259,1825.016555504188,1832.8612773571674,78.99,80.07,1.678,0.858,1.333,12.204,4.159,0,0.0,0
MSC-GRANDIOSA,2026-05-20 04:27:10.533259,1808.6181587256071,1862.4733376679671,78.7,79.86,1.03,0.856,1.309,12.339,4.122,0,0.0,0
MSC-GRANDIOSA,2026-05-20 05:27:10.533259,1817.4703823108891,1865.2388952268636,76.82,78.04,0.764,0.832,1.002,12.064,4.279,0,0.0,0
MSC-GRANDIOSA,2026-05-20 06:27:10.533259,1801.6916445030513,1907.3537723768961,76.78,78.39,1.39,0.784,1.127,13.136,4.27,0,0.0,0
MSC-GRANDIOSA,2026-05-20 07:27:10.533259,1777.183532400594,1865.3224719692882,85.96,87.17,1.067,1.583,2.022,12.418,4.257,1,1.0,1
MSC-GRANDIOSA,2026-05-20 08:27:10.533259,1791.8340025645366,1858.706832027909,88.01,89.79,1.191,1.678,2.115,12.888,4.024,1,1.0,1
MSC-GRANDIOSA,2026-05-20 09:27:10.533259,1753.8306675479405,1846.5001592193298,89.59,92.57,0.355,1.908,2.017,12.836,4.23,1,1.0,1
MSC-GRANDIOSA,2026-05-20 10:27:10.533259,1851.4051342039666,1819.8047783769966,93.28,95.45,1.229,2.087,2.47,12.907,4.278,1,1.0,1
MSC-GRANDIOSA,2026-05-20 11:27:10.533259,1887.6303343278475,1877.6253933874918,94.31,96.97,1.343,2.285,2.556,12.029,3.989,1,1.0,1
MSC-GRANDIOSA,2026-05-20 12:27:10.533259,1838.2845532659287,1831.6286094448506,78.37,80.96,1.292,0.783,1.102,12.184,4.391,0,0.0,0
MSC-GRANDIOSA,2026-05-20 13:27:10.533259,1820.8432092577543,1785.185429908343,77.13,80.39,0.496,0.869,1.303,12.576,4.364,0,0.0,0
MSC-GRANDIOSA,2026-05-20 14:27:10.533259,1832.8292019567805,1836.6529930402683,77.89,80.53,0.887,0.766,1.102,12.397,4.388,0,0.0,0
MSC-GRANDIOSA,2026-05-20 15:27:10.533259,1788.2112439802236,1850.745650686602,77.74,80.78,0.926,0.727,0.918,12.54,4.374,0,0.0,0
MSC-GRANDIOSA,2026-05-20 16:27:10.533259,1818.2412578095143,1845.757856931508,78.73,81.06,1.163,0.78,1.137,12.465,4.06,0,0.0,0
MSC-GRANDIOSA,2026-05-20 17:27:10.533259,1826.8134156006763,1822.3592322558127,78.23,79.82,0.837,0.747,0.917,12.315,4.123,0,0.0,0
MSC-GRANDIOSA,2026-05-20 18:27:10.533259,1784.991080573076,1828.464563003801,80.66,84.18,1.158,0.749,0.879,12.452,4.253,0,0.0,0
MSC-GRANDIOSA,2026-05-20 19:27:10.533259,1819.5479994777165,1824.1316782638742,76.9,80.16,1.381,0.693,0.876,12.96,3.968,0,0.0,0
MSC-GRANDIOSA,2026-05-20 20:27:10.533259,1816.7709565807165,1879.288657353589,78.07,79.65,1.642,0.807,0.951,12.561,4.268,0,0.0,0
MSC-GRANDIOSA,2026-05-20 21:27:10.533259,1786.183078397199,1883.038966157193,77.78,81.66,0.929,0.858,1.197,12.4,4.368,0,0.0,0
MSC-GRANDIOSA,2026-05-20 22:27:10.533259,1809.8431560049933,1875.3764058340334,78.01,79.64,0.788,0.894,1.156,12.709,4.142,0,0.0,0
MSC-GRANDIOSA,2026-05-20 23:27:10.533259,1794.4700981300434,1868.5707759973934,76.35,79.06,0.846,0.824,1.247,12.668,4.253,0,0.0,0
MSC-GRANDIOSA,2026-05-21 00:27:10.533259,1754.350770210474,1862.6348246523326,82.16,86.16,0.754,0.976,1.373,13.058,4.145,0,0.0,0
MSC-GRANDIOSA,2026-05-21 01:27:10.533259,1785.9530077912866,1856.0665116381376,84.67,86.91,1.013,1.298,1.715,12.524,4.163,0,0.0,0
MSC-GRANDIOSA,2026-05-21 02:27:10.533259,1796.3329002152777,1840.1538178228177,83.18,86.62,1.372,1.464,1.734,12.182,4.029,0,0.0,0
MSC-GRANDIOSA,2026-05-21 03:27:10.533259,1823.145024243298,1791.850202687867,88.02,91.34,1.002,1.721,2.162,12.682,4.167,1,1.0,1
MSC-GRANDIOSA,2026-05-21 04:27:10.533259,1760.3975966102987,1847.8477239348372,91.26,92.6,1.406,1.89,2.105,11.938,4.14,1,1.0,1
MSC-GRANDIOSA,2026-05-21 05:27:10.533259,1816.154754998133,1837.7194042380095,94.97,97.03,0.781,2.164,2.588,12.172,4.057,1,1.0,1
MSC-GRANDIOSA,2026-05-21 06:27:10.533259,1799.9147074376654,1852.7204298881154,95.98,98.01,0.949,2.338,2.554,12.094,4.16,1,1.0,1
MSC-GRANDIOSA,2026-05-21 07:27:10.533259,1847.6137072443125,1893.3273435957817,77.64,81.11,0.658,0.785,1.045,12.827,4.245,0,0.0,0
MSC-GRANDIOSA,2026-05-21 08:27:10.533259,1788.7704545318709,1840.4761456698218,77.16,79.1,1.239,0.775,0.991,12.798,4.131,0,0.0,0
MSC-GRANDIOSA,2026-05-21 09:27:10.533259,1792.8649133355534,1807.825280480964,77.19,79.02,0.58,0.802,1.168,13.003,4.206,0,0.0,0
MSC-GRANDIOSA,2026-05-21 10:27:10.533259,1736.4223287957843,1823.5747600303873,77.36,78.6,0.763,0.759,1.1,12.544,4.085,0,0.0,0
MSC-GRANDIOSA,2026-05-21 11:27:10.533259,1808.7916177958048,1809.7637740839077,79.26,80.59,0.82,0.91,1.29,12.553,4.177,0,0.0,0
